,Tuple,Count,Start X,Start Y,End X,End Y
13006,"(40.70352, -74.01465, 40.70361, -74.01463)",470,40.70352,-74.01465,40.70361,-74.01463
13007,"(40.75595, -73.99072, 40.75533, -73.99118)",552,40.75595,-73.99072,40.75533,-73.99118
13008,"(40.69288, -73.95677, 40.6908, -73.95636)",2,40.69288,-73.95677,40.6908,-73.95636
13009,"(40.7079, -74.00602, 40.7079, -74.00602)",81,40.7079,-74.00602,40.7079,-74.00602
13010,"(40.70034, -73.96126, 40.70034, -73.96126)",7,40.70034,-73.96126,40.70034,-73.96126
13011,"(40.74782, -73.99665, 40.7472, -73.9971)",606,40.74782,-73.99665,40.7472,-73.9971
13012,"(40.78629, -73.98139, 40.78634, -73.98137)",3,40.78629,-73.98139,40.78634,-73.98137
13013,"(40.71153, -73.98064, 40.71153, -73.98064)",10,40.71153,-73.98064,40.71153,-73.98064
13014,"(40.74107, -73.99787, 40.74048, -73.99829)",112,40.74107,-73.99787,40.74048,-73.99829
13015,"(40.73991, -73.98969, 40.73991, -73.98968)",110,40.73991,-73.98969,40.73991,-73.98968
13016,"(40.72402, -73.98819, 40.72393, -73.98796)",184,40.72402,-73.98819,40.72393,-73.98796
13017,"(40.76729, -73.97765, 40.76727, -73.97758)",75,40.76729,-73.97765,40.76727,-73.97758
13018,"(40.74816, -73.96789, 40.74962, -73.96667)",3,40.74816,-73.96789,40.74962,-73.96667
13019,"(40.78405, -73.95843, 40.78409, -73.95856)",2,40.78405,-73.95843,40.78409,-73.95856
13020,"(40.68683, -73.97823, 40.68788, -73.97836)",96,40.68683,-73.97823,40.68788,-73.97836
13021,"(40.75682, -74.00475, 40.75684, -74.00473)",30,40.75682,-74.00475,40.75684,-74.00473
13022,"(40.70162, -73.98969, 40.70252, -73.98963)",90,40.70162,-73.98969,40.70252,-73.98963
13023,"(40.69154, -73.96849, 40.68944, -73.96808)",30,40.69154,-73.96849,40.68944,-73.96808
13024,"(40.7185, -73.96364, 40.71845, -73.9637)",193,40.7185,-73.96364,40.71845,-73.9637
13025,"(40.77288, -73.96837, 40.77289, -73.96841)",386,40.77288,-73.96837,40.77289,-73.96841
13026,"(40.70169, -73.9922, 40.70172, -73.99223)",12,40.70169,-73.9922,40.70172,-73.99223
13027,"(40.71687, -74.00404, 40.71757, -74.00555)",47,40.71687,-74.00404,40.71757,-74.00555
13028,"(40.71135, -73.98332, 40.71153, -73.98064)",6,40.71135,-73.98332,40.71153,-73.98064
13029,"(40.70224, -74.00889, 40.70209, -74.00914)",428,40.70224,-74.00889,40.70209,-74.00914
13030,"(40.71882, -73.97511, 40.71876, -73.97512)",1,40.71882,-73.97511,40.71876,-73.97512
13031,"(40.70671, -74.01621, 40.70646, -74.0163)",3,40.70671,-74.01621,40.70646,-74.0163
13032,"(40.72439, -73.97442, 40.72441, -73.97446)",20,40.72439,-73.97442,40.72441,-73.97446
13033,"(40.78227, -73.96948, 40.78222, -73.96948)",69,40.78227,-73.96948,40.78222,-73.96948
13034,"(40.71025, -73.99198, 40.71034, -73.99198)",260,40.71025,-73.99198,40.71034,-73.99198
13035,"(40.76231, -73.9724, 40.76231, -73.9724)",33,40.76231,-73.9724,40.76231,-73.9724
13036,"(40.72147, -73.9744, 40.72146, -73.97442)",12,40.72147,-73.9744,40.72146,-73.97442
13037,"(40.70383, -73.98879, 40.70383, -73.98873)",13,40.70383,-73.98879,40.70383,-73.98873
13038,"(40.70038, -73.98677, 40.70061, -73.9869)",1,40.70038,-73.98677,40.70061,-73.9869
13039,"(40.72139, -74.0002, 40.72179, -73.99987)",5,40.72139,-74.0002,40.72179,-73.99987
13040,"(40.69887, -73.98861, 40.69854, -73.98861)",234,40.69887,-73.98861,40.69854,-73.98861
13041,"(40.73829, -74.00397, 40.73821, -74.00407)",370,40.73829,-74.00397,40.73821,-74.00407
13042,"(40.73227, -73.98888, 40.73273, -73.99003)",61,40.73227,-73.98888,40.73273,-73.99003
13043,"(40.74313, -73.97197, 40.74305, -73.97201)",208,40.74313,-73.97197,40.74305,-73.97201
13044,"(40.72433, -73.95517, 40.72325, -73.95451)",21,40.72433,-73.95517,40.72325,-73.95451
13045,"(40.73792, -73.95312, 40.73787, -73.95312)",120,40.73792,-73.95312,40.73787,-73.95312
13046,"(40.73559, -73.97947, 40.73621, -73.97902)",1179,40.73559,-73.97947,40.73621,-73.97902
13047,"(40.68863, -73.93617, 40.6879, -73.93603)",3,40.68863,-73.93617,40.6879,-73.93603
13048,"(40.75122, -73.94104, 40.75117, -73.94093)",63,40.75122,-73.94104,40.75117,-73.94093
13049,"(40.78261, -73.96939, 40.78261, -73.96939)",25,40.78261,-73.96939,40.78261,-73.96939
13050,"(40.71456, -73.99118, 40.71465, -73.99112)",1,40.71456,-73.99118,40.71465,-73.99112
13051,"(40.78105, -73.9513, 40.78121, -73.95169)",2,40.78105,-73.9513,40.78121,-73.95169
13052,"(40.70125, -74.01368, 40.70125, -74.01377)",2,40.70125,-74.01368,40.70125,-74.01377
13053,"(40.69851, -73.9619, 40.6986, -73.96187)",13,40.69851,-73.9619,40.6986,-73.96187
13054,"(40.69789, -73.9946, 40.69789, -73.9946)",3,40.69789,-73.9946,40.69789,-73.9946
13055,"(40.7332, -73.99112, 40.73328, -73.9911)",105,40.7332,-73.99112,40.73328,-73.9911
13056,"(40.70504, -74.01333, 40.70454, -74.01328)",21,40.70504,-74.01333,40.70454,-74.01328
13057,"(40.69325, -73.96786, 40.69312, -73.96881)",5,40.69325,-73.96786,40.69312,-73.96881
13058,"(40.71886, -73.94341, 40.71894, -73.94343)",8,40.71886,-73.94341,40.71894,-73.94343
13059,"(40.74288, -73.95869, 40.74265, -73.95876)",14,40.74288,-73.95869,40.74265,-73.95876
13060,"(40.73905, -74.01028, 40.73896, -74.01029)",1225,40.73905,-74.01028,40.73896,-74.01029
13061,"(40.76785, -73.96406, 40.76723, -73.96452)",36,40.76785,-73.96406,40.76723,-73.96452
13062,"(40.76386, -73.96427, 40.76362, -73.96369)",53,40.76386,-73.96427,40.76362,-73.96369
13063,"(40.7438, -73.98904, 40.7438, -73.98904)",373,40.7438,-73.98904,40.7438,-73.98904
13064,"(40.78205, -73.96084, 40.78217, -73.96068)",16,40.78205,-73.96084,40.78217,-73.96068
13065,"(40.78119, -73.9639, 40.78123, -73.96385)",27,40.78119,-73.9639,40.78123,-73.96385
13066,"(40.68943, -73.94223, 40.6887, -73.94207)",6,40.68943,-73.94223,40.6887,-73.94207
13067,"(40.69098, -73.98944, 40.69092, -73.98947)",55,40.69098,-73.98944,40.69092,-73.98947
13068,"(40.71207, -74.01657, 40.71202, -74.01659)",2,40.71207,-74.01657,40.71202,-74.01659
13069,"(40.76035, -73.95724, 40.76025, -73.95739)",1,40.76035,-73.95724,40.76025,-73.95739
13070,"(40.71396, -74.01237, 40.71413, -74.01276)",57,40.71396,-74.01237,40.71413,-74.01276
13071,"(40.71371, -73.98503, 40.71362, -73.98504)",11,40.71371,-73.98503,40.71362,-73.98504
13072,"(40.7084, -74.00479, 40.7084, -74.00479)",122,40.7084,-74.00479,40.7084,-74.00479
13073,"(40.78593, -73.98436, 40.78594, -73.98439)",21,40.78593,-73.98436,40.78594,-73.98439
13074,"(40.69209, -73.98341, 40.69212, -73.98424)",101,40.69209,-73.98341,40.69212,-73.98424
13075,"(40.7754, -73.99034, 40.77547, -73.99027)",4,40.7754,-73.99034,40.77547,-73.99027
13076,"(40.68732, -73.97368, 40.68732, -73.97368)",7,40.68732,-73.97368,40.68732,-73.97368
13077,"(40.76545, -73.96807, 40.76537, -73.96787)",32,40.76545,-73.96807,40.76537,-73.96787
13078,"(40.75313, -73.97792, 40.75302, -73.97798)",115,40.75313,-73.97792,40.75302,-73.97798
13079,"(40.77343, -73.96906, 40.77341, -73.96901)",297,40.77343,-73.96906,40.77341,-73.96901
13080,"(40.78351, -73.96815, 40.78356, -73.96809)",22,40.78351,-73.96815,40.78356,-73.96809
13081,"(40.76362, -73.96369, 40.76386, -73.96427)",99,40.76362,-73.96369,40.76386,-73.96427
13082,"(40.73068, -74.00062, 40.73044, -74.00014)",57,40.73068,-74.00062,40.73044,-74.00014
13083,"(40.68984, -73.97857, 40.68974, -73.97856)",35,40.68984,-73.97857,40.68974,-73.97856
13084,"(40.70894, -73.99615, 40.70901, -73.99617)",21,40.70894,-73.99615,40.70901,-73.99617
13085,"(40.71899, -74.0126, 40.71893, -74.01261)",15,40.71899,-74.0126,40.71893,-74.01261
13086,"(40.76939, -73.94825, 40.76944, -73.9482)",59,40.76939,-73.94825,40.76944,-73.9482
13087,"(40.76839, -73.98191, 40.76839, -73.98185)",14,40.76839,-73.98191,40.76839,-73.98185
13088,"(40.71417, -73.98092, 40.71417, -73.98092)",1,40.71417,-73.98092,40.71417,-73.98092
13089,"(40.72174, -73.97464, 40.72164, -73.97466)",5,40.72174,-73.97464,40.72164,-73.97466
13090,"(40.70191, -74.01019, 40.7019, -74.01026)",2,40.70191,-74.01019,40.7019,-74.01026
13091,"(40.7049, -74.01702, 40.70484, -74.01704)",647,40.7049,-74.01702,40.70484,-74.01704
13092,"(40.71023, -74.00218, 40.71076, -74.00286)",1,40.71023,-74.00218,40.71076,-74.00286
13093,"(40.7017, -73.992, 40.70166, -73.99195)",3,40.7017,-73.992,40.70166,-73.99195
13094,"(40.71168, -74.00771, 40.71168, -74.00768)",60,40.71168,-74.00771,40.71168,-74.00768
13095,"(40.71269, -73.99877, 40.71287, -73.99858)",52,40.71269,-73.99877,40.71287,-73.99858
13096,"(40.69203, -73.98147, 40.69204, -73.98179)",137,40.69203,-73.98147,40.69204,-73.98179
13097,"(40.76067, -73.96268, 40.76066, -73.96264)",126,40.76067,-73.96268,40.76066,-73.96264
13098,"(40.68813, -74.01335, 40.6879, -74.01377)",1,40.68813,-74.01335,40.6879,-74.01377
13099,"(40.69868, -73.95889, 40.69868, -73.95889)",22,40.69868,-73.95889,40.69868,-73.95889
13100,"(40.71282, -74.0043, 40.71279, -74.00432)",42,40.71282,-74.0043,40.71279,-74.00432
13101,"(40.73661, -74.00581, 40.73667, -74.00577)",985,40.73661,-74.00581,40.73667,-74.00577
13102,"(40.77466, -73.97428, 40.77468, -73.97436)",438,40.77466,-73.97428,40.77468,-73.97436
13103,"(40.73596, -74.00514, 40.7359, -74.00555)",44,40.73596,-74.00514,40.7359,-74.00555
13104,"(40.74527, -74.00835, 40.74554, -74.0083)",12,40.74527,-74.00835,40.74554,-74.0083
13105,"(40.74145, -73.97576, 40.74212, -73.97733)",91,40.74145,-73.97576,40.74212,-73.97733
13106,"(40.74964, -73.97961, 40.74912, -73.97999)",61,40.74964,-73.97961,40.74912,-73.97999
13107,"(40.75761, -73.96723, 40.75772, -73.96747)",64,40.75761,-73.96723,40.75772,-73.96747
13108,"(40.71757, -74.00555, 40.71687, -74.00404)",5,40.71757,-74.00555,40.71687,-74.00404
13109,"(40.71603, -73.99131, 40.7158, -73.99055)",2,40.71603,-73.99131,40.7158,-73.99055
13110,"(40.6921, -73.98893, 40.6921, -73.98893)",15,40.6921,-73.98893,40.6921,-73.98893
13111,"(40.72057, -73.98003, 40.72059, -73.98005)",118,40.72057,-73.98003,40.72059,-73.98005
13112,"(40.78543, -73.984, 40.78552, -73.98394)",2,40.78543,-73.984,40.78552,-73.98394
13113,"(40.75897, -73.95947, 40.75898, -73.95947)",142,40.75897,-73.95947,40.75898,-73.95947
13114,"(40.76178, -73.98096, 40.76136, -73.97999)",177,40.76178,-73.98096,40.76136,-73.97999
13115,"(40.75303, -73.98732, 40.75332, -73.98723)",389,40.75303,-73.98732,40.75332,-73.98723
13116,"(40.71901, -74.00878, 40.7193, -74.0087)",187,40.71901,-74.00878,40.7193,-74.0087
13117,"(40.74956, -74.00853, 40.74959, -74.00854)",759,40.74956,-74.00853,40.74959,-74.00854
13118,"(40.72215, -73.99734, 40.72233, -73.99718)",80,40.72215,-73.99734,40.72233,-73.99718
13119,"(40.75989, -73.97651, 40.75979, -73.97628)",313,40.75989,-73.97651,40.75979,-73.97628
13120,"(40.72686, -73.97198, 40.72669, -73.97202)",5,40.72686,-73.97198,40.72669,-73.97202
13121,"(40.72363, -73.95812, 40.72321, -73.95857)",187,40.72363,-73.95812,40.72321,-73.95857
13122,"(40.78431, -73.96692, 40.78428, -73.96687)",23,40.78431,-73.96692,40.78428,-73.96687
13123,"(40.76771, -73.98112, 40.76773, -73.98117)",7,40.76771,-73.98112,40.76773,-73.98117
13124,"(40.72555, -74.00457, 40.72555, -74.00457)",95,40.72555,-74.00457,40.72555,-74.00457
13125,"(40.74198, -73.95899, 40.74154, -73.95909)",15,40.74198,-73.95899,40.74154,-73.95909
13126,"(40.67519, -73.93331, 40.67519, -73.93331)",1,40.67519,-73.93331,40.67519,-73.93331
13127,"(40.75022, -74.00816, 40.75023, -74.0082)",11,40.75022,-74.00816,40.75023,-74.0082
13128,"(40.76559, -73.9978, 40.7655, -73.99759)",26,40.76559,-73.9978,40.7655,-73.99759
13129,"(40.71386, -74.0141, 40.71386, -74.0141)",62,40.71386,-74.0141,40.71386,-74.0141
13130,"(40.7169, -74.01078, 40.71687, -74.01066)",31,40.7169,-74.01078,40.71687,-74.01066
13131,"(40.70498, -74.017, 40.7049, -74.01702)",647,40.70498,-74.017,40.7049,-74.01702
13132,"(40.71856, -73.94675, 40.71855, -73.94675)",12,40.71856,-73.94675,40.71855,-73.94675
13133,"(40.75991, -73.9588, 40.75938, -73.95919)",50,40.75991,-73.9588,40.75938,-73.95919
13134,"(40.7689, -73.982, 40.76916, -73.982)",161,40.7689,-73.982,40.76916,-73.982
13135,"(40.68522, -73.95927, 40.68522, -73.95927)",3,40.68522,-73.95927,40.68522,-73.95927
13136,"(40.73232, -73.95461, 40.73162, -73.9545)",76,40.73232,-73.95461,40.73162,-73.9545
13137,"(40.71863, -74.00254, 40.71832, -74.00184)",60,40.71863,-74.00254,40.71832,-74.00184
13138,"(40.69315, -73.99508, 40.69301, -73.99419)",1,40.69315,-73.99508,40.69301,-73.99419
13139,"(40.70689, -74.01755, 40.70747, -74.01712)",1,40.70689,-74.01755,40.70747,-74.01712
13140,"(40.70848, -74.01743, 40.70845, -74.01736)",44,40.70848,-74.01743,40.70845,-74.01736
13141,"(40.707, -74.00162, 40.70683, -74.00193)",3,40.707,-74.00162,40.70683,-74.00193
13142,"(40.72016, -74.00124, 40.72043, -74.00101)",11,40.72016,-74.00124,40.72043,-74.00101
13143,"(40.71465, -73.99717, 40.71405, -73.99759)",1,40.71465,-73.99717,40.71405,-73.99759
13144,"(40.72696, -73.98575, 40.72617, -73.98383)",76,40.72696,-73.98575,40.72617,-73.98383
13145,"(40.72275, -73.97413, 40.72286, -73.97407)",4,40.72275,-73.97413,40.72286,-73.97407
13146,"(40.7048, -73.99528, 40.70474, -73.99521)",236,40.7048,-73.99528,40.70474,-73.99521
13147,"(40.74194, -74.00477, 40.74177, -74.00489)",371,40.74194,-74.00477,40.74177,-74.00489
13148,"(40.70928, -74.00193, 40.70946, -74.00171)",60,40.70928,-74.00193,40.70946,-74.00171
13149,"(40.76903, -73.99235, 40.76948, -73.99338)",84,40.76903,-73.99235,40.76948,-73.99338
13150,"(40.77538, -73.9536, 40.77545, -73.95356)",13,40.77538,-73.9536,40.77545,-73.95356
13151,"(40.7704, -73.95409, 40.7704, -73.95409)",19,40.7704,-73.95409,40.7704,-73.95409
13152,"(40.72363, -74.00481, 40.72361, -74.00468)",32,40.72363,-74.00481,40.72361,-74.00468
13153,"(40.71291, -73.98695, 40.71278, -73.98848)",27,40.71291,-73.98695,40.71278,-73.98848
13154,"(40.75024, -73.9909, 40.7491, -73.98826)",62,40.75024,-73.9909,40.7491,-73.98826
13155,"(40.71016, -74.00426, 40.70963, -74.00484)",221,40.71016,-74.00426,40.70963,-74.00484
13156,"(40.69646, -73.99887, 40.69654, -73.99877)",23,40.69646,-73.99887,40.69654,-73.99877
13157,"(40.71125, -73.96522, 40.711, -73.96537)",11,40.71125,-73.96522,40.711,-73.96537
13158,"(40.78462, -73.96985, 40.78462, -73.96985)",190,40.78462,-73.96985,40.78462,-73.96985
13159,"(40.73697, -74.00649, 40.73687, -74.00651)",47,40.73697,-74.00649,40.73687,-74.00651
13160,"(40.78315, -73.97833, 40.78315, -73.97833)",4,40.78315,-73.97833,40.78315,-73.97833
13161,"(40.74169, -73.95201, 40.74174, -73.95255)",71,40.74169,-73.95201,40.74174,-73.95255
13162,"(40.71741, -73.98569, 40.71743, -73.98574)",9,40.71741,-73.98569,40.71743,-73.98574
13163,"(40.7424, -74.00869, 40.74248, -74.00889)",1,40.7424,-74.00869,40.74248,-74.00889
13164,"(40.77818, -73.97454, 40.77818, -73.97454)",70,40.77818,-73.97454,40.77818,-73.97454
13165,"(40.76071, -73.95628, 40.7607, -73.95628)",73,40.76071,-73.95628,40.7607,-73.95628
13166,"(40.74386, -74.00841, 40.74398, -74.00839)",75,40.74386,-74.00841,40.74398,-74.00839
13167,"(40.73461, -73.98623, 40.7352, -73.98581)",158,40.73461,-73.98623,40.7352,-73.98581
13168,"(40.73195, -73.99023, 40.73125, -73.99039)",232,40.73195,-73.99023,40.73125,-73.99039
13169,"(40.69733, -73.98108, 40.69733, -73.98105)",1,40.69733,-73.98108,40.69733,-73.98105
13170,"(40.75477, -73.94936, 40.75463, -73.94903)",116,40.75477,-73.94936,40.75463,-73.94903
13171,"(40.72917, -74.00121, 40.72917, -74.00121)",123,40.72917,-74.00121,40.72917,-74.00121
13172,"(40.78034, -73.96461, 40.78043, -73.96456)",27,40.78034,-73.96461,40.78043,-73.96456
13173,"(40.72377, -74.00794, 40.72423, -74.00858)",9,40.72377,-74.00794,40.72423,-74.00858
13174,"(40.7159, -73.99486, 40.71597, -73.99486)",135,40.7159,-73.99486,40.71597,-73.99486
13175,"(40.7539, -73.98414, 40.75391, -73.98417)",2,40.7539,-73.98414,40.75391,-73.98417
13176,"(40.69198, -73.96468, 40.69187, -73.9656)",7,40.69198,-73.96468,40.69187,-73.9656
13177,"(40.71665, -73.98326, 40.71662, -73.98328)",8,40.71665,-73.98326,40.71662,-73.98328
13178,"(40.75189, -74.008, 40.75189, -74.008)",4,40.75189,-74.008,40.75189,-74.008
13179,"(40.73187, -73.9787, 40.73199, -73.9787)",15,40.73187,-73.9787,40.73199,-73.9787
13180,"(40.71169, -73.98493, 40.71235, -73.98504)",17,40.71169,-73.98493,40.71235,-73.98504
13181,"(40.77031, -73.94784, 40.77033, -73.94785)",29,40.77031,-73.94784,40.77033,-73.94785
13182,"(40.71089, -74.00349, 40.71091, -74.0036)",20,40.71089,-74.00349,40.71091,-74.0036
13183,"(40.70962, -74.00154, 40.70956, -74.00158)",178,40.70962,-74.00154,40.70956,-74.00158
13184,"(40.71079, -73.9685, 40.71075, -73.96851)",195,40.71079,-73.9685,40.71075,-73.96851
13185,"(40.72458, -73.9875, 40.72466, -73.98766)",304,40.72458,-73.9875,40.72466,-73.98766
13186,"(40.70857, -73.99898, 40.7085, -73.9989)",66,40.70857,-73.99898,40.7085,-73.9989
13187,"(40.78244, -73.98095, 40.78179, -73.98115)",4,40.78244,-73.98095,40.78179,-73.98115
13188,"(40.73356, -74.00737, 40.73287, -74.00754)",202,40.73356,-74.00737,40.73287,-74.00754
13189,"(40.71886, -74.00484, 40.71894, -74.0048)",57,40.71886,-74.00484,40.71894,-74.0048
13190,"(40.69384, -73.99049, 40.69456, -73.99072)",6,40.69384,-73.99049,40.69456,-73.99072
13191,"(40.70812, -73.9996, 40.70811, -73.99955)",2,40.70812,-73.9996,40.70811,-73.99955
13192,"(40.78274, -73.96365, 40.78279, -73.96366)",5,40.78274,-73.96365,40.78279,-73.96366
13193,"(40.74293, -73.95181, 40.74298, -73.95188)",18,40.74293,-73.95181,40.74298,-73.95188
13194,"(40.722, -74.00842, 40.72207, -74.00908)",27,40.722,-74.00842,40.72207,-74.00908
13195,"(40.71327, -73.96208, 40.71389, -73.96168)",25,40.71327,-73.96208,40.71389,-73.96168
13196,"(40.77876, -73.96599, 40.77882, -73.96593)",27,40.77876,-73.96599,40.77882,-73.96593
13197,"(40.71154, -73.95134, 40.71153, -73.95122)",34,40.71154,-73.95134,40.71153,-73.95122
13198,"(40.73916, -73.98976, 40.73851, -73.98823)",808,40.73916,-73.98976,40.73851,-73.98823
13199,"(40.74121, -73.95238, 40.7412, -73.95236)",1,40.74121,-73.95238,40.7412,-73.95236
13200,"(40.75925, -74.00325, 40.75925, -74.00327)",1,40.75925,-74.00325,40.75925,-74.00327
13201,"(40.71903, -74.00686, 40.719, -74.00683)",14,40.71903,-74.00686,40.719,-74.00683
13202,"(40.70732, -74.0086, 40.70692, -74.00901)",17,40.70732,-74.0086,40.70692,-74.00901
13203,"(40.71234, -73.97897, 40.71234, -73.97897)",14,40.71234,-73.97897,40.71234,-73.97897
13204,"(40.7203, -74.01191, 40.72031, -74.01205)",1,40.7203,-74.01191,40.72031,-74.01205
13205,"(40.75843, -73.99265, 40.75843, -73.99265)",236,40.75843,-73.99265,40.75843,-73.99265
13206,"(40.72987, -73.92708, 40.72951, -73.92736)",2,40.72987,-73.92708,40.72951,-73.92736
13207,"(40.71492, -74.01137, 40.7149, -74.0113)",8,40.71492,-74.01137,40.7149,-74.0113
13208,"(40.74724, -74.00709, 40.74729, -74.00725)",31,40.74724,-74.00709,40.74729,-74.00725
13209,"(40.73816, -73.9776, 40.73816, -73.9776)",281,40.73816,-73.9776,40.73816,-73.9776
13210,"(40.73421, -73.98162, 40.73483, -73.98311)",99,40.73421,-73.98162,40.73483,-73.98311
13211,"(40.73479, -73.93768, 40.7346, -73.93784)",5,40.73479,-73.93768,40.7346,-73.93784
13212,"(40.72598, -73.95608, 40.72627, -73.95522)",7,40.72598,-73.95608,40.72627,-73.95522
13213,"(40.73781, -73.99015, 40.73771, -73.99017)",250,40.73781,-73.99015,40.73771,-73.99017
13214,"(40.76474, -73.98804, 40.76413, -73.9885)",949,40.76474,-73.98804,40.76413,-73.9885
13215,"(40.74032, -74.00969, 40.74026, -74.00975)",1225,40.74032,-74.00969,40.74026,-74.00975
13216,"(40.78364, -73.98406, 40.78372, -73.98398)",80,40.78364,-73.98406,40.78372,-73.98398
13217,"(40.70783, -74.00816, 40.70782, -74.00817)",37,40.70783,-74.00816,40.70782,-74.00817
13218,"(40.7061, -74.01629, 40.70606, -74.0163)",51,40.7061,-74.01629,40.70606,-74.0163
13219,"(40.77975, -73.97069, 40.77979, -73.97078)",23,40.77975,-73.97069,40.77979,-73.97078
13220,"(40.77413, -73.96912, 40.77416, -73.96911)",27,40.77413,-73.96912,40.77416,-73.96911
13221,"(40.71052, -73.99741, 40.71049, -73.9974)",16,40.71052,-73.99741,40.71049,-73.9974
13222,"(40.73465, -74.00478, 40.73465, -74.00478)",63,40.73465,-74.00478,40.73465,-74.00478
13223,"(40.72795, -73.95524, 40.72795, -73.95525)",9,40.72795,-73.95524,40.72795,-73.95525
13224,"(40.71672, -73.97559, 40.71641, -73.97576)",4,40.71672,-73.97559,40.71641,-73.97576
13225,"(40.7379, -73.97386, 40.73801, -73.97377)",1,40.7379,-73.97386,40.73801,-73.97377
13226,"(40.70151, -73.98941, 40.70155, -73.9898)",1,40.70151,-73.98941,40.70155,-73.9898
13227,"(40.72464, -73.99422, 40.72477, -73.99416)",32,40.72464,-73.99422,40.72477,-73.99416
13228,"(40.75036, -73.98789, 40.74988, -73.98798)",1180,40.75036,-73.98789,40.74988,-73.98798
13229,"(40.75024, -73.94321, 40.7503, -73.94315)",38,40.75024,-73.94321,40.7503,-73.94315
13230,"(40.68753, -73.97273, 40.68743, -73.97271)",37,40.68753,-73.97273,40.68743,-73.97271
13231,"(40.70383, -73.98892, 40.70383, -73.98893)",5,40.70383,-73.98892,40.70383,-73.98893
13232,"(40.71169, -73.98493, 40.71124, -73.98485)",62,40.71169,-73.98493,40.71124,-73.98485
13233,"(40.74243, -73.9723, 40.74254, -73.97227)",35,40.74243,-73.9723,40.74254,-73.97227
13234,"(40.73894, -73.97307, 40.73903, -73.97303)",1,40.73894,-73.97307,40.73903,-73.97303
13235,"(40.70064, -73.98687, 40.70064, -73.9869)",21,40.70064,-73.98687,40.70064,-73.9869
13236,"(40.69456, -73.94324, 40.69423, -73.94609)",3,40.69456,-73.94324,40.69423,-73.94609
